user_id,Username,anime_id,Anime Title,rating
53018,Yukimusha,160.0,"Ima, Soko ni Iru Boku",10.0
473953,tarashik,522.0,Metropolis,8.0
442462,Unwatchable,22199.0,Akame ga Kill!,8.0
315490,FruitPunchSG,73.0,Full Metal Panic! The Second Raid,10.0
542023,redorchid,2236.0,Toki wo Kakeru Shoujo,8.0
533929,undead070wolf01,1.0,Cowboy Bebop,10.0
516903,Froggy296,5681.0,Summer Wars,9.0
500519,sara624,781.0,Detective Conan Movie 03: The Last Wizard of the Century,8.0
329841,Xayfain,35889.0,Hakata Tonkotsu Ramens,7.0
429366,Kyou-Sasha,4985.0,Mahou Shoujo Lyrical Nanoha: The Movie 1st,8.0
959079,pluushgirl,23317.0,Kuroshitsuji: Book of Murder,10.0
295421,Swofty,38256.0,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,5.0
361637,madjackjr,8676.0,Amagami SS,8.0
505002,Tyaust,11761.0,Medaka Box,7.0
438303,jokers339,1555.0,Tokimeki Memorial: Only Love,7.0
368162,iDolce,25157.0,Trinity Seven,10.0
497373,irena-chan,9919.0,Ao no Exorcist,8.0
91190,-Kei-kun-,12477.0,Sakasama no Patema,8.0
534455,natsume_flame223,12967.0,Arcana Famiglia,2.0
382809,Owl77,9289.0,Hanasaku Iroha,10.0
17464,abstract_duck,541.0,Tenchi Muyou! Ryououki 3rd Season,6.0
482751,zer0_shiki,45.0,Rurouni Kenshin: Meiji Kenkaku Romantan,10.0
350339,JustMyself,60.0,Chrno Crusade,6.0
30241,venut,2001.0,Tengen Toppa Gurren Lagann,10.0
416676,Silivien,396.0,Seikai no Senki,7.0
88016,Krimhilde,22535.0,Kiseijuu: Sei no Kakuritsu,7.0
348990,slhr,121.0,Fullmetal Alchemist,9.0
32367,BlueLobster,1936.0,Misute♡naide Daisy,7.0
382779,Hikaru_sama,6707.0,Kuroshitsuji II,9.0
9956,Lee,258.0,Hitsuji no Uta,6.0
534435,Drosophila,10020.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,8.0
9279,Velour,4581.0,Shikabane Hime: Aka,8.0
509132,-fujihime-,34566.0,Boruto: Naruto Next Generations,10.0
487774,odditi,37430.0,Tensei shitara Slime Datta Ken,6.0
96812,ooaniki,380.0,Fushigi Yuugi OVA,7.0
1099449,KuroiKenshin,10611.0,R-15,8.0
32555,Werchiel,17259.0,Kuroko no Basket: Oshaberi Shiyokka,7.0
418844,Fendor,1953.0,Code Geass: Hangyaku no Lelouch Picture Drama,6.0
1093777,MdaiXd,11617.0,High School DxD,9.0
970301,Etsu_Hikaru,33028.0,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,10.0
2015,thetechkid,38408.0,Boku no Hero Academia 4th Season,8.0
504907,Acola,5630.0,Higashi no Eden,7.0
477440,amatakamata,1174.0,Munto,9.0
372519,Darkfury89,8302.0,Ladies versus Butlers! Specials,6.0
446208,drakelynn,11111.0,Another,6.0
320966,Fukuro,2251.0,Baccano!,10.0
305642,CaptHAF11,4565.0,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,10.0
751547,Ichi90,14345.0,Btooom!,9.0
109441,mangakid,71.0,Full Metal Panic!,8.0
570597,murlock76,25157.0,Trinity Seven,9.0
59185,KittyCatalope,14397.0,Chihayafuru 2,7.0
417662,IIer4ik,153.0,Juuni Kokuki,9.0
336838,the_suptut,37999.0,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.0
375409,Yuuzuyu,11113.0,Usagi Drop Specials,6.0
817,AKIO-NOIR,1224.0,Aquarian Age: Sign for Evolution,5.0
422789,Wallym0h,9756.0,Mahou Shoujo Madoka★Magica,8.0
1075739,khanqandeel,3791.0,Air Gear Special,7.0
342413,MahouS,8277.0,Hyakka Ryouran: Samurai Girls,4.0
317391,DatapawWolf,807.0,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,8.0
106710,Kamikune,1606.0,Kekkaishi,8.0
41042,Kamidoni,14467.0,K,6.0
387198,KuroSakura93,33354.0,Cardcaptor Sakura: Clear Card-hen,7.0
42269,Limedrops,908.0,Fullmetal Alchemist: Premium Collection,6.0
72598,Yukarin,59.0,Chobits,8.0
882081,Arisu123,38472.0,Isekai Quartet,6.0
80872,fieraglitz,1482.0,D.Gray-man,10.0
295745,xomitsux,507.0,Gravitation: Lyrics of Love,10.0
479401,Regules_arm3234,77.0,Mahou Shoujo Lyrical Nanoha A's,8.0
376244,martov_,8277.0,Hyakka Ryouran: Samurai Girls,8.0
59559,outlawvenom,2273.0,Shin Kidou Senki Gundam Wing: Endless Waltz Special,9.0
832701,db47,18767.0,BlazBlue: Alter Memory,5.0
497124,jurasikmaniac,237.0,Koukyoushihen Eureka Seven,10.0
1118875,Sho-kun,9253.0,Steins;Gate,9.0
94668,MrMuffins,385.0,Gilgamesh,3.0
320712,Seroz,30.0,Neon Genesis Evangelion,10.0
46068,paladine76,31043.0,Boku dake ga Inai Machi,9.0
369235,Abatedust,269.0,Bleach,10.0
1095879,Mad_Scientisto,20785.0,Mahouka Koukou no Rettousei,10.0
352121,tigerofpaper,5341.0,Ookami to Koushinryou II,8.0
372916,john1004,28755.0,Boruto: Naruto the Movie,7.0
22864,gunt3001,21855.0,Hanamonogatari,8.0
414971,MLWW,14657.0,Netorare Zuma,4.0
392002,Matax,3230.0,Druaga no Tou: The Aegis of Uruk,9.0
17238,Valfire,2286.0,Little Nemo,7.0
1088275,Vuzzt,19815.0,No Game No Life,9.0
6428,Ashival,23283.0,Zankyou no Terror,7.0
476303,420dongerweed,39651.0,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,8.0
8310,harry_kinomoto,23321.0,Log Horizon 2nd Season,8.0
449019,Sky_money,32370.0,D.Gray-man Hallow,6.0
643645,XNewAgeX,4195.0,Kodomo no Jikan Ni Gakki,9.0
1106155,Zalthinea,23673.0,Ookami Shoujo to Kuro Ouji,8.0
37737,miko,517.0,School Rumble: Ichi Gakki Hoshuu,7.0
371658,Xerxs,1896.0,Akibakei Kanojo,10.0
57142,Haruna___,2221.0,Aishite Knight,9.0
632677,Silen_Azkled,23289.0,Gekkan Shoujo Nozaki-kun,8.0
438320,oyobosu,40935.0,Beastars 2nd Season,7.0
469518,Sourukyatcha,199.0,Sen to Chihiro no Kamikakushi,9.0
489337,zloixomka,1689.0,Byousoku 5 Centimeter,7.0
35292,maia061,6299.0,Maria-sama ga Miteru 4th Specials,8.0
500569,TaichoXD,7088.0,Ichiban Ushiro no Daimaou,6.0
95961,astrolite,1190.0,Tennis no Ouji-sama: Sonzoku Yama no Hi,7.0
620477,jjlarge,986.0,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,5.0
315769,rosygardener,1575.0,Code Geass: Hangyaku no Lelouch,6.0
297516,Moegoe123,192.0,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,6.0
1065645,baranpawel,33486.0,Boku no Hero Academia 2nd Season,9.0
1083767,Marina13Ichigo,8577.0,Aki-Sora: Yume no Naka,5.0
365195,Galianbeast,30230.0,Diamond no Ace: Second Season,9.0
428786,hokaru,6033.0,Dragon Ball Kai,8.0
538711,ksogaki,16035.0,Karneval (TV),5.0
498502,kutayba89,813.0,Dragon Ball Z,7.0
398643,pavlyshkadezzik,6867.0,Halo Legends,7.0
296997,artzol,16498.0,Shingeki no Kyojin,9.0
440024,lprast1,9756.0,Mahou Shoujo Madoka★Magica,5.0
491872,Ashuraou,934.0,Higurashi no Naku Koro ni,7.0
397858,Kaoh,486.0,Kino no Tabi: The Beautiful World,7.0
343887,Minseohye,37435.0,Carole & Tuesday,8.0
375966,lolzor5,10162.0,Usagi Drop,9.0
102759,the_shade,35203.0,Isekai wa Smartphone to Tomo ni.,5.0
373564,marya-chan,23273.0,Shigatsu wa Kimi no Uso,9.0
527027,Hetalian,20159.0,Pokemon: The Origin,9.0
30259,zooming,14765.0,Ixion Saga DT,6.0
80159,Narutaki,100.0,Shin Shirayuki-hime Densetsu Prétear,7.0
401292,NocteDraconis,353.0,Ojamajo Doremi Dokkaan!,7.0
14921,SuperSMCow,464.0,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,10.0
55177,Shinzawai,269.0,Bleach,9.0
544213,cantarella-,38000.0,Kimetsu no Yaiba,7.0
327731,pcukara,8536.0,Fortune Arterial: Akai Yakusoku,7.0
481992,TimeWasted,31173.0,Akagami no Shirayuki-hime 2nd Season,5.0
46347,galluvton,177.0,Tsubasa Chronicle,10.0
428047,Otend,20057.0,Space☆Dandy,8.0
69488,Thefountain,226.0,Elfen Lied,10.0
373484,hallai,1575.0,Code Geass: Hangyaku no Lelouch,7.0
90209,Orochi-Zero,618.0,Juubee Ninpuuchou: Ryuuhougyoku-hen,5.0
67115,Tachii,2418.0,Stranger: Mukou Hadan,9.0
928141,Zuisei,28725.0,Kokoro ga Sakebitagatterunda.,6.0
505879,ahmadz,2926.0,Myself; Yourself,8.0
20952,sintra,15775.0,Saint☆Oniisan,10.0
37693,GevuldeKex,9989.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.0
35790,Trepiz,448.0,Tenjou Tenge: The Ultimate Fight,8.0
119906,iCola,6945.0,Gintama: Shiroyasha Koutan,10.0
373547,musicvidnut96,4059.0,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",9.0
472978,N_NeaR,10588.0,Persona 4 the Animation,7.0
35827,Kayro,48548.0,5-toubun no Hanayome Movie,7.0
314303,Mechar,7669.0,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",7.0
490646,Schunaideru,31637.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",8.0
406396,Drahauk,6880.0,Deadman Wonderland,3.0
324555,zhalim,37347.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,6.0
525719,RinaChanx,1030.0,Heisei Tanuki Gassen Ponpoko,8.0
460163,Kattungen,31442.0,Musaigen no Phantom World,8.0
106887,Shining_Storm,21.0,One Piece,10.0
79034,LovePrism,730.0,Houkago no Shokuinshitsu,6.0
355637,devoid,1151.0,Dominion,8.0
365574,Artas,27821.0,Fate/stay night: Unlimited Blade Works Prologue,10.0
496290,Lyneris,32281.0,Kimi no Na wa.,10.0
1080643,zackaerith007,2904.0,Code Geass: Hangyaku no Lelouch R2,10.0
56571,Ammes,7724.0,Shiki,10.0
620079,PetiteMomo,790.0,Ergo Proxy,8.0
360164,MyProfileIsGreat,5118.0,Suzumiya Haruhi-chan no Yuuutsu,8.0
59251,ZenSiz,2104.0,Seto no Hanayome,9.0
1072943,Lermont2012,8769.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,9.0
1115851,zerathan,11759.0,Accel World,9.0
309809,FreakyGhost,39195.0,Beastars,9.0
502714,willywilfred,874.0,Digimon Tamers,7.0
310077,Gindo,185.0,Initial D First Stage,10.0
1080851,ICanSeeTheEnding,12477.0,Sakasama no Patema,9.0
329801,oattymikuo,523.0,Tonari no Totoro,10.0
370511,Balladbird,24439.0,Kekkai Sensen,8.0
547847,sinicja,7148.0,Ladies versus Butlers!,5.0
361257,Moonaticfairy,587.0,Hanbun no Tsuki ga Noboru Sora,9.0
4605,Willypiggy,834.0,Bleach: The Sealed Sword Frenzy,7.0
65746,XChuyX,5690.0,Nodame Cantabile: Finale,8.0
575543,alekseyrk,12467.0,Nazo no Kanojo X,8.0
1093083,tsukiko_prpr,893.0,Dragon Ball Movie 4: Saikyou e no Michi,7.0
44022,0uzumaki0,7662.0,Shinrei Tantei Yakumo,5.0
330739,eiburutaichou,431.0,Howl no Ugoku Shiro,10.0
110416,jacfalcon,936.0,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,6.0
814505,fluffybumbum,17265.0,Log Horizon,7.0
387328,Mokurou,417.0,Ragnarök The Animation,4.0
392558,moja_,40906.0,Dragon Quest: Dai no Daibouken (2020),8.0
574,Kirox,1504.0,Macross Flash Back 2012,7.0
292907,berdegreenberde,50.0,Aa! Megami-sama! (TV),9.0
522155,Takion,225.0,Dragon Ball GT,5.0
92950,Edgard2,1195.0,Zero no Tsukaima,7.0
351631,LexAeterna,4999.0,Asu no Yoichi!,7.0
498931,hotlimits,7705.0,Starry☆Sky,2.0
369244,tomaprice,7711.0,Karigurashi no Arrietty,8.0
46490,Fluxolux,8841.0,Kore wa Zombie desu ka?,7.0
904687,KaidaAmano,2813.0,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.0
565503,xellosmeta,31.0,Neon Genesis Evangelion: Death & Rebirth,2.0
471158,Nikinini,14741.0,Chuunibyou demo Koi ga Shitai!,10.0
15761,universalnpc,5680.0,K-On!,5.0
486255,Perception,10805.0,Kami nomi zo Shiru Sekai: 4-nin to Idol,7.0
111188,Queen-of-Dark,205.0,Samurai Champloo,10.0
35206,NivinK,3800.0,Arrow Emblem Grand Prix no Taka,5.0
394508,Jetto,1536.0,Busou Renkin,7.0
399206,WontonDoom,5.0,Cowboy Bebop: Tengoku no Tobira,7.0
390417,Aeromoite,15051.0,Love Live! School Idol Project,7.0
337530,icysouleater,7058.0,Uragiri wa Boku no Namae wo Shitteiru,5.0
437139,xXO,9926.0,Sekaiichi Hatsukoi,8.0
1107787,googlproxer,853.0,Ouran Koukou Host Club,10.0
412925,fuyuka,378.0,eX-Driver the Movie,7.0
437425,Mokuzu-kun,30654.0,Ansatsu Kyoushitsu 2nd Season,7.0
1980,RiKKuNiZeD,31737.0,Gakusen Toshi Asterisk 2nd Season,9.0
339532,Katka,907.0,Princess Princess,8.0
62077,Nuk3Boy,1735.0,Naruto: Shippuuden,10.0
113504,Pandadice,5177.0,Denpa-teki na Kanojo,7.0
9271,6Jerz,1609.0,Mai-Otome Zwei,9.0
355200,InFar,790.0,Ergo Proxy,9.0
395657,hidiie,9941.0,Tiger & Bunny,8.0
101357,emperortopaz,6425.0,Weiß Survive,8.0
883599,flamealchemistt,10161.0,No.6,9.0
96444,nitecafe,16.0,Hachimitsu to Clover,9.0
361266,skeven,6974.0,Seikimatsu Occult Gakuin,7.0
902,Late,16934.0,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,6.0
354258,neohaseo,13759.0,Sakura-sou no Pet na Kanojo,10.0
425068,SuchADojikko,20785.0,Mahouka Koukou no Rettousei,5.0
96060,pmatulka,5630.0,Higashi no Eden,9.0
456239,Sezumi,637.0,Iketeru Futari,7.0
355582,Dosai-des,597.0,Neko no Ongaeshi,9.0
421640,1J2J3J,5597.0,Natsu no Arashi!,5.0
687147,the4thmoe,790.0,Ergo Proxy,10.0
1066281,weirdoooxp,28223.0,Death Parade,10.0
627533,Xyphite,8630.0,Hidan no Aria,8.0
74767,hamstar138,18849.0,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,8.0
545707,xXAnimasPainXx,813.0,Dragon Ball Z,9.0
442798,Soul_Rhythm,37347.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,7.0
826319,vampirate_b,8841.0,Kore wa Zombie desu ka?,8.0
300773,thb,3842.0,Doubutsu Takarajima,7.0
478082,Ovyda,19285.0,Shingeki no Kyojin: Ano Hi Kara,1.0
503922,Benvolio,2129.0,True Tears,5.0
1085213,Tanawise,37210.0,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,5.0
474531,fieldtrip87,317.0,Final Fantasy VII: Advent Children,9.0
69831,Yici,30.0,Neon Genesis Evangelion,10.0
116996,KonataStar,4725.0,Ga-Rei: Zero,8.0
499547,asaberu,39590.0,Africa no Salaryman (TV),9.0
537971,rimagi,7669.0,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",7.0
681273,nuansay,139.0,Hunter x Hunter: Greed Island Final,9.0
47689,imrunningaway,11553.0,Toradora!: Bentou no Gokui,9.0
30095,Lisek,157.0,Mahou Sensei Negima!,7.0
33980,BRS_CHIYO,1815.0,Shakugan no Shana Movie,6.0
293969,cowguard,376.0,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",5.0
59897,Sarada,11103.0,Busou Shinki Moon Angel,5.0
378122,PowerToken,37430.0,Tensei shitara Slime Datta Ken,9.0
390491,KAYU-UMA,432.0,Iria: Zeiram The Animation,8.0
347891,telepathy,3791.0,Air Gear Special,3.0
113476,Manga-Raven,16662.0,Kaze Tachinu,7.0
311826,TeaLover,2593.0,Kara no Kyoukai Movie 1: Fukan Fuukei,3.0
91084,XeNoGeaR,6581.0,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,6.0
310107,Choumchoum,13663.0,To LOVE-Ru Darkness,7.0
971579,tayabun,21439.0,Uta no☆Prince-sama♪ Maji Love Revolutions,8.0
90140,sakuratears19,578.0,Hotaru no Haka,10.0
10731,LonelyWolf,210.0,Ranma ½,10.0
557973,Ethnocentrism,10165.0,Nichijou,9.0
29339,Shiroi,853.0,Ouran Koukou Host Club,9.0
71919,JustMeMomo,158.0,Maria-sama ga Miteru,10.0
356702,Phantasmical,6045.0,Kimi ni Todoke,9.0
35468,zeroj,9989.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,5.0
532321,Jenniwrenn,59.0,Chobits,7.0
32649,Migandas,1735.0,Naruto: Shippuuden,5.0
59331,Policho,144.0,Kanon,8.0
509401,evanaru,5231.0,Inazuma Eleven,9.0
337860,LordNina22,37188.0,Fumikiri Jikan,5.0
494669,erlbaum,1.0,Cowboy Bebop,9.0
43833,Shin666,1065.0,Touch,5.0
341655,YumiKujo,8675.0,Seitokai Yakuindomo,7.0
384432,merody,530.0,Bishoujo Senshi Sailor Moon,9.0
1101341,neon1995,7054.0,Kaichou wa Maid-sama!,7.0
31469,wolli,225.0,Dragon Ball GT,8.0
346600,VitalSpark,72.0,Full Metal Panic? Fumoffu,9.0
3354,Daeron,1887.0,Lucky☆Star,7.0
30688,Inzzy,11757.0,Sword Art Online,6.0
390958,barring,34280.0,Gamers!,5.0
300138,Gwen-sama,10083.0,Shiki Specials,10.0
385046,Witekk,7647.0,Arakawa Under the Bridge,9.0
397448,Lonewolf13,3572.0,Macross F,6.0
326566,saye,15085.0,Amnesia,7.0
364875,ennarose,4182.0,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,8.0
5004,mochaholic,156.0,X,7.0
498844,Smirking,40787.0,Josee to Tora to Sakana-tachi,8.0
76602,Ziph,59.0,Chobits,9.0
412486,Aluccia86,32.0,Neon Genesis Evangelion: The End of Evangelion,10.0
520847,aziz13,2904.0,Code Geass: Hangyaku no Lelouch R2,10.0
325710,DreamZero,2034.0,Lovely★Complex,7.0
4457,verite,365.0,Fake,5.0
480232,Ramms,225.0,Dragon Ball GT,7.0
513984,Spheal,8516.0,Baka to Test to Shoukanjuu Ni!,8.0
1060123,Rhianne,8769.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7.0
