user_id,Username,anime_id,Anime Title,rating
83583,Naakta,10620.0,Mirai Nikki (TV),9.0
49752,Krs_Anime,32282.0,Shokugeki no Souma: Ni no Sara,8.0
66370,SingleBed,3292.0,Potemayo Specials,5.0
41693,Zephyrkitty,11285.0,Black★Rock Shooter (TV),7.0
531441,Grollajt,355.0,Shakugan no Shana,7.0
69365,Smalceson,11741.0,Fate/Zero 2nd Season,9.0
5045,Rochelle,11757.0,Sword Art Online,9.0
522229,EroEmo,412.0,Kore ga Watashi no Goshujinsama,9.0
384548,pastelsheep,33731.0,Gabriel DropOut,8.0
297782,SandRider_89,2593.0,Kara no Kyoukai Movie 1: Fukan Fuukei,8.0
296123,Konekoneko,6347.0,Baka to Test to Shoukanjuu,7.0
486851,Labyronth,20785.0,Mahouka Koukou no Rettousei,8.0
21962,mschol,356.0,Fate/stay night,7.0
431599,highfyrebright,10800.0,Chihayafuru,10.0
446925,Inert_Justice,21.0,One Piece,1.0
35668,KrispyKlub,4814.0,Junjou Romantica 2,6.0
37459,Goupil,1254.0,Saint Seiya,7.0
481928,njspy,27831.0,Durarara!!x2 Ten,8.0
560495,Shadolance,5277.0,Sekirei: Pure Engagement,8.0
425613,fuo,43.0,Koukaku Kidoutai,8.0
478153,samanthaz,9289.0,Hanasaku Iroha,7.0
118238,vegxen,2001.0,Tengen Toppa Gurren Lagann,9.0
94278,21ying,20785.0,Mahouka Koukou no Rettousei,10.0
567161,Novora,4188.0,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,8.0
16573,Kibsy,2986.0,Bamboo Blade,7.0
41758,akachrys,1735.0,Naruto: Shippuuden,7.0
81875,Itsuka,2904.0,Code Geass: Hangyaku no Lelouch R2,10.0
642217,Andurea,4087.0,Michiko to Hatchin,9.0
337642,mochiquachie,14513.0,Magi: The Labyrinth of Magic,9.0
466950,RyotaAmahiko,120.0,Fruits Basket,9.0
323351,JohnnyBravo64,31665.0,Hibike! Euphonium: Kakedasu Monaka,8.0
458156,xomm,23277.0,Saenai Heroine no Sodatekata,8.0
60035,theryanpui,197.0,Rizelmine,8.0
330648,shyrochkaa,121.0,Fullmetal Alchemist,9.0
298947,yuririn,9347.0,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,7.0
350441,Saotome547,1546.0,Negima!?,10.0
89345,Diom,11751.0,Senki Zesshou Symphogear,5.0
618971,picorinpin,31798.0,Kiznaiver,8.0
308955,spddqd,37510.0,Mob Psycho 100 II,10.0
29031,tatersama,7.0,Witch Hunter Robin,7.0
714517,dmka,9181.0,Motto To LOVE-Ru,6.0
481051,elessedil,1914.0,Saiunkoku Monogatari 2nd Season,7.0
540327,NovaLord,437.0,Perfect Blue,9.0
80068,Iteza,1681.0,Brave Story,10.0
640795,Clivemax20,23079.0,Glasslip,1.0
58769,qeMix,1311.0,Chobits Recap,9.0
544919,Berker51,2682.0,Aoki Densetsu Shoot! (Movie),5.0
334012,-rhonin-,9289.0,Hanasaku Iroha,6.0
496693,0040745,1087.0,Kimagure Orange☆Road,7.0
71496,astariaxv,153.0,Juuni Kokuki,9.0
345119,geedelur,19191.0,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,7.0
76737,Lucille,59.0,Chobits,8.0
1115775,lauwahjai92,5258.0,Hajime no Ippo: New Challenger,8.0
461260,wladymir,10408.0,Hotarubi no Mori e,9.0
913417,zurete,31964.0,Boku no Hero Academia,9.0
82929,TOSIA,894.0,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,6.0
981351,DormantMind,23273.0,Shigatsu wa Kimi no Uso,9.0
24429,Shiruz,4654.0,Toaru Majutsu no Index,8.0
364192,tomsawyer,68.0,Black Cat (TV),9.0
470395,Infamous_God,40776.0,Haikyuu!! To the Top Part 2,10.0
949839,shiroyukihime97,6547.0,Angel Beats!,9.0
81153,nijy315,37987.0,Violet Evergarden Movie,9.0
3652,minus-one,1029.0,Omoide Poroporo,8.0
98397,Paeru,4477.0,Nodame Cantabile: Paris-hen,7.0
428731,KidnigmeN,39535.0,Mushoku Tensei: Isekai Ittara Honki Dasu,8.0
4558,pc_animelist,1033.0,Sennen Joyuu,6.0
7412,Ronie,430.0,Fullmetal Alchemist: The Conqueror of Shamballa,10.0
70359,Einalem,34501.0,Kenka Banchou Otome: Girl Beats Boys,6.0
24331,NamariKirei,71.0,Full Metal Panic!,10.0
395180,animebecca94,9919.0,Ao no Exorcist,8.0
553267,Arwinea,21879.0,Sword Art Online: Sword Art Offline - Extra Edition,7.0
503498,Hige-san,16001.0,Kokoro Connect: Michi Random,8.0
476226,KMH,22729.0,Aldnoah.Zero,7.0
4919,KiddWolf,4618.0,RideBack,7.0
18273,haru_00,93.0,Kidou Senshi Gundam SEED,8.0
931417,Origami212,9989.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10.0
1083885,No_Fakinaway,4282.0,Kara no Kyoukai Movie 5: Mujun Rasen,9.0
344083,uila,895.0,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,8.0
510552,StealthyDirtbag,2025.0,Darker than Black: Kuro no Keiyakusha,9.0
526019,Syith,45576.0,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,9.0
352421,QKunai,33352.0,Violet Evergarden,9.0
310469,bloodvines,3713.0,Jigoku Shoujo Mitsuganae,5.0
20633,borsta,1887.0,Lucky☆Star,1.0
115013,Masaki92,392.0,Yuu☆Yuu☆Hakusho,7.0
715447,MisterOkami,15583.0,Date A Live,4.0
693325,Sameki,20.0,Naruto,6.0
435212,andargor,16067.0,Nagi no Asu kara,7.0
110379,twitchydj,4224.0,Toradora!,8.0
616285,renkah,7054.0,Kaichou wa Maid-sama!,6.0
374491,Erzhi,2768.0,CLAMP in Wonderland 2,9.0
25411,Chamrajnagar,7867.0,Gon,3.0
365675,Rioter,7017.0,K-On!: Ura-On!,6.0
104211,naive,10162.0,Usagi Drop,8.0
6612,kdawg,400.0,Seihou Bukyou Outlaw Star,7.0
50946,Marina27,3389.0,Bus Gamer,7.0
88256,xXxFireDragonxXx,384.0,Gantz,8.0
88991,uh_kenny,61.0,D.N.Angel,7.0
1081887,legendofsud,6401.0,ef: A Tale of Melodies. - Prologue,8.0
438696,whitelightning31,2001.0,Tengen Toppa Gurren Lagann,8.0
332987,phm,40540.0,Sword Art Online: Alicization - War of Underworld 2nd Season,7.0
564609,JebieOll,21.0,One Piece,10.0
62204,Sennin_Darkissa,245.0,Great Teacher Onizuka,9.0
913423,Megmurdel,13409.0,Moyashimon Returns,7.0
333068,jps,48675.0,Kakkou no Iinazuke,5.0
91850,litlnzane,1689.0,Byousoku 5 Centimeter,8.0
68359,IronSoul,1879.0,Midnight Eye: Gokuu,9.0
461135,los,21.0,One Piece,10.0
433285,mendo931,10790.0,Kore wa Zombie desu ka? of the Dead,7.0
54468,Kouen,6114.0,Rainbow: Nisha Rokubou no Shichinin,9.0
23888,Yamadataiki,28013.0,Macross Δ,7.0
19712,ildrev,2251.0,Baccano!,9.0
75257,PsyMarth,8769.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,9.0
7378,UnhallowedDeceit,958.0,Heat Guy J,8.0
87932,Shortysk8ter,1254.0,Saint Seiya,9.0
56650,Anorna,10308.0,Sengoku Otome: Momoiro Paradox,7.0
77587,ShiroiWhite,469.0,Karin,9.0
329676,socaro,33253.0,Ajin Part 2,7.0
311892,Dyusu,34430.0,Detective Conan Movie 21: The Crimson Love Letter,9.0
300361,Miglota,36027.0,Ousama Game The Animation,4.0
70175,Triibu,3581.0,Requiem,2.0
391253,Kleim4nn,35120.0,Devilman: Crybaby,5.0
326899,doodledesu,8479.0,Hetalia World Series,7.0
6358,Saiken,11111.0,Another,7.0
383552,Aggie27,6045.0,Kimi ni Todoke,6.0
81259,royalcharm,9135.0,Fullmetal Alchemist: The Sacred Star of Milos,8.0
555097,pedrometheus,3786.0,Evangelion: 3.0+1.0 Thrice Upon a Time,8.0
417520,Pyro32,903.0,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,7.0
446988,Tsukiakari-sama,2994.0,Death Note: Rewrite,10.0
557683,AJ2VM,36043.0,Net-juu no Susume Special,8.0
406697,zerojustice315,17121.0,Dareka no Manazashi,9.0
485601,DarkDreth,35413.0,Imouto sae Ireba Ii.,6.0
1095841,Syasviel,6922.0,Fate/stay night Movie: Unlimited Blade Works,10.0
336088,Kylaran,1087.0,Kimagure Orange☆Road,8.0
507423,SakuraWulf,355.0,Shakugan no Shana,9.0
487659,ladyfaile,467.0,Koukaku Kidoutai: Stand Alone Complex,8.0
440989,lainchan,139.0,Hunter x Hunter: Greed Island Final,9.0
472471,butorganic,23259.0,Gundam: G no Reconguista,8.0
496587,jj026,1634.0,Ai Shimai: Futari no Kajitsu,5.0
330564,DaRK_AvaTAR,479.0,Ueki no Housoku,6.0
509973,ginseoul,15613.0,Hakkenden: Touhou Hakken Ibun,6.0
22818,ToErase,9969.0,Gintama',5.0
356742,llama0lover,5940.0,Seiken no Blacksmith,9.0
86843,UrumiKanzaki,13333.0,Tari Tari,6.0
28175,yeldarbthetitan,903.0,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,7.0
366887,Subira,7592.0,Nurarihyon no Mago,8.0
26158,kirarakim,23251.0,Gugure! Kokkuri-san,8.0
72910,bLaCk0buTTeRFly,3455.0,To LOVE-Ru,8.0
425025,Makoorii,15.0,Eyeshield 21,9.0
74068,Arekou,32937.0,Kono Subarashii Sekai ni Shukufuku wo! 2,8.0
74062,tumali90,31245.0,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,6.0
404847,mof1k,558.0,Major S2,9.0
392438,Zultix,9656.0,Kimi ni Todoke 2nd Season,8.0
893031,IheartCC,33352.0,Violet Evergarden,10.0
398667,janezky,11079.0,Kill Me Baby,6.0
379473,redbags,28223.0,Death Parade,9.0
397450,ApatheticNerdGuy,7088.0,Ichiban Ushiro no Daimaou,2.0
1102911,Kewki,3470.0,Special A,9.0
5644,tilde,269.0,Bleach,6.0
340061,bloodyfox,7762.0,"Yondemasu yo, Azazel-san.",10.0
25148,BlackWing,552.0,Digimon Adventure,3.0
481097,KomodoZero,4672.0,Koukaku Kidoutai 2.0,9.0
341419,roscelsavery,48583.0,Shingeki no Kyojin: The Final Season Part 2,6.0
60575,artanis00,3577.0,Kyouran Kazoku Nikki,7.0
93359,Kinsouwa,1889.0,Higurashi no Naku Koro ni Kai,10.0
494914,javierm885778,84.0,Kidou Senshi Gundam 0083: Stardust Memory,6.0
7909,Awesmoe,14811.0,GJ-bu,8.0
536663,seiyaa,73.0,Full Metal Panic! The Second Raid,9.0
456564,skylarhawk,8630.0,Hidan no Aria,3.0
82170,LelouchZero,5081.0,Bakemonogatari,10.0
104663,butyok,34414.0,Nanbaka 2,9.0
391940,iKonakona,199.0,Sen to Chihiro no Kamikakushi,10.0
295830,JayAgonoy,30652.0,Long Riders!,9.0
114262,AsikIkisa,30.0,Neon Genesis Evangelion,6.0
402902,neonskittles,10578.0,C³,7.0
436991,lampo4ka131,9479.0,Coppelion,5.0
491550,pugnacious,5356.0,Canaan,9.0
500808,happy-cat,15085.0,Amnesia,5.0
323805,CatFromCo,326.0,Petshop of Horrors,6.0
315490,FruitPunchSG,8917.0,Mouretsu Pirates,7.0
1126713,Amai-kun,8769.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,6.0
637427,ToaruDB,1689.0,Byousoku 5 Centimeter,9.0
399080,DanielHands008,10620.0,Mirai Nikki (TV),9.0
481879,amrxrz,22297.0,Fate/stay night: Unlimited Blade Works,9.0
843,Condoriano,443.0,Onegai☆Teacher: Himitsu na Futari,7.0
114085,riki207,1570.0,Happiness!,9.0
347722,GwarBurns,48583.0,Shingeki no Kyojin: The Final Season Part 2,10.0
450464,Timonmaptuhu,27831.0,Durarara!!x2 Ten,8.0
511171,VerTu_K,31765.0,Sword Art Online Movie: Ordinal Scale,7.0
323671,Kiki-4-CC,3535.0,Neko Ramen,7.0
642393,MirionRed,263.0,Hajime no Ippo,10.0
22602,cardian,801.0,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,7.0
39643,DioKuan,1827.0,Seirei no Moribito,6.0
415111,Saint,740.0,Bishoujo Senshi Sailor Moon R,8.0
494567,xAishiterux,4744.0,Akaneiro ni Somaru Saka,7.0
364268,luisazucchi,7662.0,Shinrei Tantei Yakumo,7.0
1062775,Sapphir3Flame,11285.0,Black★Rock Shooter (TV),9.0
340633,Yuure,38680.0,Fruits Basket 1st Season,7.0
560083,Kurochin,5081.0,Bakemonogatari,8.0
103037,AyaDarla,341.0,Spiral: Suiri no Kizuna,7.0
413858,Berial42,150.0,Blood+,8.0
309957,maddhatterdolly,6.0,Trigun,7.0
117283,TheIronSeaMaiden,877.0,Nana,10.0
75357,naaad,42310.0,Cyberpunk: Edgerunners,8.0
321002,Salinga,34537.0,Yoru wa Mijikashi Arukeyo Otome,9.0
293243,daryl317,4181.0,Clannad: After Story,8.0
493890,Azure13lue,6772.0,Break Blade Movie 1: Kakusei no Toki,7.0
414459,hcota,24913.0,Bokura wa Minna Kawai-sou: Hajimete no,7.0
10410,MajinLuffy,2904.0,Code Geass: Hangyaku no Lelouch R2,10.0
375729,bigdawg,226.0,Elfen Lied,9.0
373771,MrFreedomJustice,37347.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,9.0
346383,panuru,6171.0,Saint Seiya: The Lost Canvas - Meiou Shinwa,7.0
608861,Duck_knight,113.0,Uchuu no Stellvia,7.0
482587,SnazzyOmeba,18745.0,Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,7.0
62086,dct,1735.0,Naruto: Shippuuden,10.0
704189,aidoru,7695.0,Pokemon Movie 13: Genei no Hasha Zoroark,9.0
464952,MisaoKamino,57.0,Beck,9.0
470717,MunrowjinBuu,37510.0,Mob Psycho 100 II,10.0
464160,sul300,2251.0,Baccano!,7.0
394398,FairyCorpse,41574.0,Guraburu!,7.0
34048,Zenpachi,3515.0,Saint Seiya: Meiou Hades Elysion-hen,5.0
431110,kyoto_citizen,16468.0,One Piece: Glorious Island,7.0
386488,carolcvieira,9926.0,Sekaiichi Hatsukoi,10.0
866545,MikuruChan,306.0,Abenobashi Mahou☆Shoutengai,8.0
350288,Riico,8100.0,Mardock Scramble: The First Compression,7.0
118794,heero08,1133.0,Tenchi Muyou! GXP,9.0
503105,evert23,578.0,Hotaru no Haka,6.0
323126,antonn,40417.0,Fruits Basket 2nd Season,9.0
2152,leapylee,5079.0,Kurokami The Animation,6.0
470492,Xariks,94.0,Kidou Senshi Gundam SEED Destiny,8.0
1133,BlueFoxAngel,1943.0,Paprika,10.0
357206,KakiFly,3783.0,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,10.0
351506,xodus88,11761.0,Medaka Box,7.0
59522,Zallad,1589.0,Bartender,9.0
557811,coreycrow2,40595.0,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",9.0
109725,Fallout,33206.0,Kobayashi-san Chi no Maid Dragon,7.0
487423,Mutemutable,270.0,Hellsing,8.0
352574,masteryoda,170.0,Slam Dunk,8.0
721,Sayosi,16918.0,Gin no Saji,9.0
355343,twistserve,11013.0,Inu x Boku SS,7.0
35453,G0dSlay3r,1818.0,Claymore,7.0
67656,LovelessXpocky,1535.0,Death Note,10.0
1116351,yoshit,1691.0,Kaze no Stigma,6.0
26146,Klapo,245.0,Great Teacher Onizuka,10.0
359568,sbwRain,1869.0,Nana Recaps,6.0
25346,snakeboy756,2404.0,Zombie-Loan,9.0
476431,sofavtuber,254.0,Jungle wa Itsumo Hare nochi Guu Deluxe,5.0
475713,antherinasuraka,11285.0,Black★Rock Shooter (TV),7.0
80026,Xeroni,34481.0,Getsuyoubi no Tawawa Specials,7.0
377040,sukimiwa,50.0,Aa! Megami-sama! (TV),7.0
348163,GhostofPerdition,12883.0,Tsuritama,7.0
479849,prinohira,7817.0,B-gata H-kei,10.0
114259,aboseja,1654.0,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,7.0
62176,hikky,14397.0,Chihayafuru 2,7.0
476259,cyberpink,6895.0,Hakuouki,7.0
119056,DestituteBard,3455.0,To LOVE-Ru,7.0
370861,ichigoluver91295,2924.0,ef: A Tale of Memories.,7.0
332832,rinasandwich36,34933.0,Kakegurui,7.0
400709,pahw,11597.0,Nisemonogatari,8.0
480482,matgarita,1142.0,Hachimitsu to Clover II,9.0
119138,Kamadaki,1535.0,Death Note,8.0
543121,Indulg3,1195.0,Zero no Tsukaima,7.0
376401,DelfinaS,121.0,Fullmetal Alchemist,10.0
1086467,rychu_s,7647.0,Arakawa Under the Bridge,9.0
1078141,nihi_,31.0,Neon Genesis Evangelion: Death & Rebirth,9.0
348661,leegrant,205.0,Samurai Champloo,7.0
627533,Xyphite,6381.0,Strike Witches 2,7.0
1050597,DunderFisen,18507.0,Free!,8.0
456066,NiP_OwNagE,1121.0,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,7.0
13139,kira-factor,40056.0,Deca-Dence,6.0
87897,Eliraelle,34176.0,Zero kara Hajimeru Mahou no Sho,7.0
32214,Lionhart,900.0,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,8.0
486966,Zaram,15583.0,Date A Live,8.0
372904,SHIZURO,3299.0,H2O: Footprints in the Sand,4.0
8690,Irythros,197.0,Rizelmine,7.0
73972,Crawler,329.0,Planetes,9.0
58588,droop,30240.0,Prison School,6.0
682877,yuki-nyan-,10918.0,Kowarekake no Orgel (Movie),6.0
372895,malar,8841.0,Kore wa Zombie desu ka?,8.0
469693,Bas_chann,849.0,Suzumiya Haruhi no Yuuutsu,9.0
61047,AnimeFarmer25,33080.0,Brotherhood: Final Fantasy XV,6.0
569599,Pliavi,5391.0,Pico to Chico,6.0
570939,aniki-0x0x,10033.0,Toriko,5.0
51230,Ecchi-san,1581.0,Gift: Eternal Rainbow,7.0
315350,Lippenblut,11771.0,Kuroko no Basket,7.0
24650,AzureKnight125,4087.0,Michiko to Hatchin,8.0
353009,AcidBurp,57.0,Beck,5.0
826153,faythene,8100.0,Mardock Scramble: The First Compression,8.0
933347,cream_color,1798.0,Animation Seisaku Shinkou Kuromi-chan 2,6.0
395771,DoG123,31722.0,Nanatsu no Taizai: Seisen no Shirushi,8.0
393253,Toi,4037.0,Cowboy Bebop: Yose Atsume Blues,7.0
94503,Das_Domdom,6030.0,Needless,8.0
9230,fekolinos,949.0,Top wo Nerae! Gunbuster,7.0
328435,llyll,2904.0,Code Geass: Hangyaku no Lelouch R2,9.0
95392,NightmanEXE,2110.0,Rockman.EXE Beast,8.0
108675,dlagirdam,15117.0,Kami nomi zo Shiru Sekai: Tenri-hen,9.0
494656,Anna-Sweet,4752.0,Vampire Knight Guilty,9.0
374627,Sancerre,433.0,"Kumo no Mukou, Yakusoku no Basho",8.0
111166,Imoeor,3549.0,Allison to Lillia,7.0
463530,Madam_Sayuri,2966.0,Ookami to Koushinryou,9.0
11546,Karura,1675.0,Chou Robot Seimeitai Transformers Micron Densetsu,2.0
69862,nixiepixie,1575.0,Code Geass: Hangyaku no Lelouch,7.0
106788,Yanato,984.0,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,8.0
444211,smookyolo,30.0,Neon Genesis Evangelion,8.0
2957,Ariant,6325.0,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,8.0
45351,minori-mikki,39940.0,Shokugeki no Souma: Shin no Sara,8.0
15856,Waffle26,256.0,Hoshi no Koe,6.0
533321,870F1FO,9074.0,Arakawa Under the Bridge x Bridge,10.0
26998,manaan,1535.0,Death Note,9.0
100899,wakka,2116.0,Captain Tsubasa,7.0
348456,cris_fast,11077.0,Hellsing: The Dawn,7.0
43294,master-ling,36407.0,Kenja no Mago,8.0
488111,Mimi-Hime,43325.0,Yuukoku no Moriarty Part 2,6.0
430427,sim123410,16201.0,Aku no Hana,9.0
312296,non-chan,123.0,Fushigi Yuugi,9.0
1108031,Yumiko_san,2144.0,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panic Dattebayo!,9.0
610267,natdaman31,29830.0,Tamayura: Sotsugyou Shashin Part 3 - Akogare,9.0
83232,Akael,15583.0,Date A Live,7.0
100585,Okenoke,23755.0,Nanatsu no Taizai,8.0
479673,GeoffTNS,801.0,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,8.0
573767,Miku_HatsuneChan,10155.0,Dog Days,7.0
57095,TR-AX,276.0,Mahoromatic: Automatic Maiden,7.0
446820,GGib,14753.0,Hori-san to Miyamura-kun,9.0
340873,xTheFallenx,6347.0,Baka to Test to Shoukanjuu,10.0
504967,iheartyoshi,25879.0,Working!!!,8.0
74752,DynaSpill,584.0,Noein: Mou Hitori no Kimi e,8.0
